File Name,Time Stamp,Storage Group,Sample,Day of Experiment,Ripening Index Classification
T10_d13_420_a_3,2022-04-16 13:40,T10,420,13,3
T10_d13_420_b_3,2022-04-16 13:40,T10,420,13,3
T10_d14_420_a_3,2022-04-17 15:19,T10,420,14,3
T10_d14_420_b_3,2022-04-17 15:19,T10,420,14,3
T10_d15_420_a_3,2022-04-18 15:46,T10,420,15,3
T10_d15_420_b_3,2022-04-18 15:46,T10,420,15,3
T10_d16_420_a_3,2022-04-19 12:23,T10,420,16,3
T10_d16_420_b_3,2022-04-19 12:23,T10,420,16,3
T10_d17_420_a_3,2022-04-20 12:15,T10,420,17,3
T10_d17_420_b_3,2022-04-20 12:15,T10,420,17,3
T10_d18_420_a_4,2022-04-21 13:44,T10,420,18,4
T10_d18_420_b_4,2022-04-21 13:44,T10,420,18,4
T10_d19_420_a_4,2022-04-22 12:59,T10,420,19,4
T10_d19_420_b_4,2022-04-22 12:59,T10,420,19,4
T10_d20_420_a_4,2022-04-23 12:40,T10,420,20,4
T10_d20_420_b_4,2022-04-23 12:41,T10,420,20,4
T10_d21_420_a_4,2022-04-24 14:44,T10,420,21,4
T10_d21_420_b_4,2022-04-24 14:44,T10,420,21,4
T10_d22_420_a_4,2022-04-25 14:37,T10,420,22,4
T10_d22_420_b_4,2022-04-25 14:37,T10,420,22,4
T10_d23_420_a_4,2022-04-26 12:03,T10,420,23,4
T10_d23_420_b_4,2022-04-26 12:03,T10,420,23,4
T10_d24_420_a_4,2022-04-27 15:25,T10,420,24,4
T10_d24_420_b_4,2022-04-27 15:25,T10,420,24,4
T10_d25_420_a_4,2022-04-28 18:01,T10,420,25,4
T10_d25_420_b_4,2022-04-28 18:01,T10,420,25,4
T10_d26_420_a_5,2022-04-29 14:26,T10,420,26,5
T10_d26_420_b_5,2022-04-29 14:26,T10,420,26,5
T20_d01_421_a_1,2022-04-04 19:49,T20,421,1,1
T20_d01_421_b_1,2022-04-04 19:49,T20,421,1,1
T20_d02_421_a_2,2022-04-05 15:11,T20,421,2,2
T20_d02_421_b_2,2022-04-05 15:11,T20,421,2,2
T20_d03_421_a_2,2022-04-06 14:24,T20,421,3,2
T20_d03_421_b_2,2022-04-06 14:25,T20,421,3,2
T20_d04_421_a_3,2022-04-07 14:24,T20,421,4,3
T20_d04_421_b_3,2022-04-07 14:24,T20,421,4,3
T20_d05_421_a_3,2022-04-08 15:22,T20,421,5,3
T20_d05_421_b_3,2022-04-08 15:23,T20,421,5,3
T20_d06_421_a_4,2022-04-09 15:26,T20,421,6,4
T20_d06_421_b_4,2022-04-09 15:26,T20,421,6,4
T20_d07_421_a_4,2022-04-10 15:44,T20,421,7,4
T20_d07_421_b_4,2022-04-10 15:44,T20,421,7,4
T20_d08_421_a_4,2022-04-11 15:02,T20,421,8,4
T20_d08_421_b_4,2022-04-11 15:03,T20,421,8,4
T20_d09_421_a_4,2022-04-12 15:56,T20,421,9,4
T20_d09_421_b_4,2022-04-12 15:56,T20,421,9,4
T20_d10_421_a_5,2022-04-13 13:13,T20,421,10,5
T20_d10_421_b_5,2022-04-13 13:13,T20,421,10,5
T20_d11_421_a_5,2022-04-14 15:47,T20,421,11,5
T20_d11_421_b_5,2022-04-14 15:47,T20,421,11,5
T10_d01_422_a_1,2022-04-04 11:33,T10,422,1,1
T10_d01_422_b_1,2022-04-04 11:33,T10,422,1,1
T10_d02_422_a_1,2022-04-05 12:36,T10,422,2,1
T10_d02_422_b_1,2022-04-05 12:36,T10,422,2,1
T10_d03_422_a_1,2022-04-06 12:43,T10,422,3,1
T10_d03_422_b_1,2022-04-06 12:43,T10,422,3,1
T10_d04_422_a_1,2022-04-07 12:10,T10,422,4,1
T10_d04_422_b_1,2022-04-07 12:10,T10,422,4,1
T10_d05_422_a_2,2022-04-08 12:50,T10,422,5,2
T10_d05_422_b_2,2022-04-08 12:50,T10,422,5,2
T10_d06_422_a_2,2022-04-09 12:56,T10,422,6,2
T10_d06_422_b_2,2022-04-09 12:56,T10,422,6,2
T10_d07_422_a_2,2022-04-10 12:27,T10,422,7,2
T10_d07_422_b_2,2022-04-10 12:27,T10,422,7,2
T10_d08_422_a_2,2022-04-11 12:28,T10,422,8,2
T10_d08_422_b_2,2022-04-11 12:28,T10,422,8,2
T10_d09_422_a_2,2022-04-12 12:56,T10,422,9,2
T10_d09_422_b_2,2022-04-12 12:56,T10,422,9,2
T10_d10_422_a_3,2022-04-13 12:24,T10,422,10,3
T10_d10_422_b_3,2022-04-13 12:24,T10,422,10,3
T10_d11_422_a_3,2022-04-14 13:18,T10,422,11,3
T10_d11_422_b_3,2022-04-14 13:18,T10,422,11,3
T10_d12_422_a_3,2022-04-15 17:12,T10,422,12,3
T10_d12_422_b_3,2022-04-15 17:12,T10,422,12,3
T10_d13_422_a_3,2022-04-16 13:58,T10,422,13,3
T10_d13_422_b_3,2022-04-16 13:58,T10,422,13,3
T10_d14_422_a_4,2022-04-17 16:05,T10,422,14,4
T10_d14_422_b_4,2022-04-17 16:05,T10,422,14,4
T10_d15_422_a_4,2022-04-18 16:13,T10,422,15,4
T10_d15_422_b_4,2022-04-18 16:13,T10,422,15,4
T10_d16_422_a_4,2022-04-19 13:37,T10,422,16,4
T10_d16_422_b_4,2022-04-19 13:37,T10,422,16,4
T10_d17_422_a_4,2022-04-20 13:26,T10,422,17,4
T10_d17_422_b_4,2022-04-20 13:26,T10,422,17,4
T10_d18_422_a_5,2022-04-21 14:29,T10,422,18,5
T10_d18_422_b_5,2022-04-21 14:29,T10,422,18,5
T10_d19_422_a_5,2022-04-22 13:46,T10,422,19,5
T10_d19_422_b_5,2022-04-22 13:46,T10,422,19,5
T10_d20_422_a_5,2022-04-23 13:27,T10,422,20,5
T10_d20_422_b_5,2022-04-23 13:28,T10,422,20,5
T10_d21_422_a_5,2022-04-24 15:29,T10,422,21,5
T10_d21_422_b_5,2022-04-24 15:29,T10,422,21,5
T10_d22_422_a_5,2022-04-25 15:33,T10,422,22,5
T10_d22_422_b_5,2022-04-25 15:33,T10,422,22,5
T10_d23_422_a_5,2022-04-26 13:20,T10,422,23,5
T10_d23_422_b_5,2022-04-26 13:20,T10,422,23,5
T10_d24_422_a_5,2022-04-27 16:05,T10,422,24,5
T10_d24_422_b_5,2022-04-27 16:05,T10,422,24,5
T10_d25_422_a_5,2022-04-28 20:07,T10,422,25,5
T10_d25_422_b_5,2022-04-28 20:07,T10,422,25,5
T10_d26_422_a_5,2022-04-29 14:46,T10,422,26,5
T10_d26_422_b_5,2022-04-29 14:46,T10,422,26,5
T20_d01_423_a_1,2022-04-04 19:21,T20,423,1,1
T20_d01_423_b_1,2022-04-04 19:21,T20,423,1,1
T20_d02_423_a_1,2022-04-05 14:35,T20,423,2,1
T20_d02_423_b_1,2022-04-05 14:35,T20,423,2,1
T20_d03_423_a_1,2022-04-06 15:32,T20,423,3,1
T20_d03_423_b_1,2022-04-06 15:32,T20,423,3,1
T20_d04_423_a_2,2022-04-07 14:57,T20,423,4,2
T20_d04_423_b_2,2022-04-07 14:57,T20,423,4,2
T20_d05_423_a_2,2022-04-08 16:24,T20,423,5,2
T20_d05_423_b_2,2022-04-08 16:24,T20,423,5,2
T20_d06_423_a_2,2022-04-09 15:55,T20,423,6,2
T20_d06_423_b_2,2022-04-09 15:55,T20,423,6,2
T20_d07_423_a_3,2022-04-10 14:44,T20,423,7,3
T20_d07_423_b_3,2022-04-10 14:44,T20,423,7,3
T20_d08_423_a_4,2022-04-11 15:43,T20,423,8,4
T20_d08_423_b_4,2022-04-11 15:43,T20,423,8,4
T20_d09_423_a_4,2022-04-12 15:14,T20,423,9,4
T20_d09_423_b_4,2022-04-12 15:14,T20,423,9,4
T20_d10_423_a_5,2022-04-13 13:39,T20,423,10,5
T20_d10_423_b_5,2022-04-13 13:39,T20,423,10,5
T20_d11_423_a_5,2022-04-14 17:01,T20,423,11,5
T20_d11_423_b_5,2022-04-14 17:01,T20,423,11,5
Tam_d01_424_a_1,2022-04-04 18:08,Tam,424,1,1
Tam_d01_424_b_1,2022-04-04 18:08,Tam,424,1,1
Tam_d02_424_a_1,2022-04-05 17:22,Tam,424,2,1
Tam_d02_424_b_1,2022-04-05 17:22,Tam,424,2,1
Tam_d03_424_a_1,2022-04-06 18:40,Tam,424,3,1
Tam_d03_424_b_1,2022-04-06 18:40,Tam,424,3,1
Tam_d04_424_a_2,2022-04-07 17:15,Tam,424,4,2
Tam_d04_424_b_2,2022-04-07 17:15,Tam,424,4,2
Tam_d05_424_a_2,2022-04-08 18:21,Tam,424,5,2
Tam_d05_424_b_2,2022-04-08 18:21,Tam,424,5,2
Tam_d06_424_a_3,2022-04-09 17:41,Tam,424,6,3
Tam_d06_424_b_3,2022-04-09 17:41,Tam,424,6,3
Tam_d07_424_a_4,2022-04-10 16:49,Tam,424,7,4
Tam_d07_424_b_4,2022-04-10 16:49,Tam,424,7,4
Tam_d08_424_a_4,2022-04-11 17:38,Tam,424,8,4
Tam_d08_424_b_4,2022-04-11 17:39,Tam,424,8,4
Tam_d09_424_a_5,2022-04-12 17:12,Tam,424,9,5
Tam_d09_424_b_5,2022-04-12 17:12,Tam,424,9,5
Tam_d10_424_a_5,2022-04-13 15:29,Tam,424,10,5
Tam_d10_424_b_5,2022-04-13 15:29,Tam,424,10,5
Tam_d11_424_a_5,2022-04-14 17:53,Tam,424,11,5
Tam_d11_424_b_5,2022-04-14 17:53,Tam,424,11,5
T10_d01_425_a_1,2022-04-04 12:05,T10,425,1,1
T10_d01_425_b_1,2022-04-04 12:06,T10,425,1,1
T10_d02_425_a_1,2022-04-05 12:04,T10,425,2,1
T10_d02_425_b_1,2022-04-05 12:05,T10,425,2,1
T10_d03_425_a_1,2022-04-06 11:27,T10,425,3,1
T10_d03_425_b_1,2022-04-06 11:27,T10,425,3,1
T10_d04_425_a_1,2022-04-07 10:58,T10,425,4,1
T10_d04_425_b_1,2022-04-07 10:58,T10,425,4,1
T10_d05_425_a_1,2022-04-08 11:40,T10,425,5,1
T10_d05_425_b_1,2022-04-08 11:40,T10,425,5,1
T10_d06_425_a_1,2022-04-09 12:01,T10,425,6,1
T10_d06_425_b_1,2022-04-09 12:02,T10,425,6,1
T10_d07_425_a_1,2022-04-10 11:55,T10,425,7,1
T10_d07_425_b_1,2022-04-10 11:55,T10,425,7,1
T10_d08_425_a_1,2022-04-11 11:21,T10,425,8,1
T10_d08_425_b_1,2022-04-11 11:21,T10,425,8,1
T10_d09_425_a_2,2022-04-12 11:35,T10,425,9,2
T10_d09_425_b_2,2022-04-12 11:35,T10,425,9,2
T10_d10_425_a_2,2022-04-13 11:29,T10,425,10,2
T10_d10_425_b_2,2022-04-13 11:29,T10,425,10,2
T10_d11_425_a_2,2022-04-14 11:59,T10,425,11,2
T10_d11_425_b_2,2022-04-14 11:59,T10,425,11,2
T10_d12_425_a_2,2022-04-15 16:20,T10,425,12,2
T10_d12_425_b_2,2022-04-15 16:20,T10,425,12,2
T10_d13_425_a_3,2022-04-16 13:40,T10,425,13,3
T10_d13_425_b_3,2022-04-16 13:40,T10,425,13,3
T10_d14_425_a_3,2022-04-17 15:20,T10,425,14,3
T10_d14_425_b_3,2022-04-17 15:20,T10,425,14,3
T10_d15_425_a_3,2022-04-18 15:46,T10,425,15,3
T10_d15_425_b_3,2022-04-18 15:46,T10,425,15,3
T10_d16_425_a_3,2022-04-19 12:23,T10,425,16,3
T10_d16_425_b_3,2022-04-19 12:23,T10,425,16,3
T10_d17_425_a_3,2022-04-20 12:15,T10,425,17,3
T10_d17_425_b_3,2022-04-20 12:16,T10,425,17,3
T10_d18_425_a_4,2022-04-21 13:44,T10,425,18,4
T10_d18_425_b_4,2022-04-21 13:44,T10,425,18,4
T10_d19_425_a_4,2022-04-22 12:59,T10,425,19,4
T10_d19_425_b_4,2022-04-22 12:59,T10,425,19,4
T10_d20_425_a_4,2022-04-23 12:41,T10,425,20,4
T10_d20_425_b_4,2022-04-23 12:41,T10,425,20,4
T10_d21_425_a_4,2022-04-24 14:44,T10,425,21,4
T10_d21_425_b_4,2022-04-24 14:44,T10,425,21,4
T10_d22_425_a_4,2022-04-25 14:38,T10,425,22,4
T10_d22_425_b_4,2022-04-25 14:38,T10,425,22,4
T10_d23_425_a_5,2022-04-26 12:03,T10,425,23,5
T10_d23_425_b_5,2022-04-26 12:03,T10,425,23,5
T10_d24_425_a_5,2022-04-27 15:25,T10,425,24,5
T10_d24_425_b_5,2022-04-27 15:25,T10,425,24,5
T10_d25_425_a_5,2022-04-28 18:02,T10,425,25,5
T10_d25_425_b_5,2022-04-28 18:02,T10,425,25,5
T10_d26_425_a_5,2022-04-29 14:27,T10,425,26,5
T10_d26_425_b_5,2022-04-29 14:27,T10,425,26,5
T20_d01_426_a_1,2022-04-04 19:22,T20,426,1,1
T20_d01_426_b_1,2022-04-04 19:22,T20,426,1,1
T20_d02_426_a_2,2022-04-05 14:35,T20,426,2,2
T20_d02_426_b_2,2022-04-05 14:35,T20,426,2,2
T20_d03_426_a_2,2022-04-06 15:33,T20,426,3,2
T20_d03_426_b_2,2022-04-06 15:33,T20,426,3,2
T20_d04_426_a_3,2022-04-07 14:58,T20,426,4,3
T20_d04_426_b_3,2022-04-07 14:58,T20,426,4,3
T20_d05_426_a_3,2022-04-08 16:24,T20,426,5,3
T20_d05_426_b_3,2022-04-08 16:24,T20,426,5,3
T20_d06_426_a_3,2022-04-09 15:55,T20,426,6,3
T20_d06_426_b_3,2022-04-09 15:55,T20,426,6,3
T20_d07_426_a_3,2022-04-10 14:45,T20,426,7,3
T20_d07_426_b_3,2022-04-10 14:45,T20,426,7,3
T20_d08_426_a_4,2022-04-11 15:43,T20,426,8,4
T20_d08_426_b_4,2022-04-11 15:43,T20,426,8,4
T20_d09_426_a_4,2022-04-12 15:14,T20,426,9,4
T20_d09_426_b_4,2022-04-12 15:14,T20,426,9,4
T20_d10_426_a_5,2022-04-13 13:39,T20,426,10,5
T20_d10_426_b_5,2022-04-13 13:40,T20,426,10,5
T20_d11_426_a_5,2022-04-14 17:01,T20,426,11,5
T20_d11_426_b_5,2022-04-14 17:01,T20,426,11,5
Tam_d01_427_a_1,2022-04-03 17:36,Tam,427,1,1
Tam_d01_427_b_1,2022-04-03 17:36,Tam,427,1,1
Tam_d02_427_a_2,2022-04-05 18:09,Tam,427,2,2
Tam_d02_427_b_2,2022-04-05 18:09,Tam,427,2,2
Tam_d03_427_a_2,2022-04-06 18:09,Tam,427,3,2
Tam_d03_427_b_2,2022-04-06 18:09,Tam,427,3,2
Tam_d04_427_a_3,2022-04-07 16:16,Tam,427,4,3
Tam_d04_427_b_3,2022-04-07 16:16,Tam,427,4,3
Tam_d05_427_a_3,2022-04-08 17:51,Tam,427,5,3
Tam_d05_427_b_3,2022-04-08 17:51,Tam,427,5,3
Tam_d06_427_a_4,2022-04-09 17:14,Tam,427,6,4
Tam_d06_427_b_4,2022-04-09 17:14,Tam,427,6,4
Tam_d07_427_a_4,2022-04-10 16:26,Tam,427,7,4
Tam_d07_427_b_4,2022-04-10 16:26,Tam,427,7,4
Tam_d08_427_a_4,2022-04-11 17:09,Tam,427,8,4
Tam_d08_427_b_4,2022-04-11 17:09,Tam,427,8,4
Tam_d09_427_a_5,2022-04-12 16:39,Tam,427,9,5
Tam_d09_427_b_5,2022-04-12 16:39,Tam,427,9,5
Tam_d10_427_a_5,2022-04-13 15:57,Tam,427,10,5
Tam_d10_427_b_5,2022-04-13 15:57,Tam,427,10,5
Tam_d11_427_a_5,2022-04-14 18:19,Tam,427,11,5
Tam_d11_427_b_5,2022-04-14 18:19,Tam,427,11,5
Tam_d01_428_a_1,2022-04-04 18:09,Tam,428,1,1
Tam_d01_428_b_1,2022-04-04 18:09,Tam,428,1,1
Tam_d02_428_a_1,2022-04-05 17:22,Tam,428,2,1
Tam_d02_428_b_1,2022-04-05 17:23,Tam,428,2,1
Tam_d03_428_a_1,2022-04-06 18:40,Tam,428,3,1
Tam_d03_428_b_1,2022-04-06 18:40,Tam,428,3,1
Tam_d04_428_a_2,2022-04-07 17:15,Tam,428,4,2
Tam_d04_428_b_2,2022-04-07 17:15,Tam,428,4,2
Tam_d05_428_a_2,2022-04-08 18:21,Tam,428,5,2
Tam_d05_428_b_2,2022-04-08 18:21,Tam,428,5,2
Tam_d06_428_a_3,2022-04-09 17:41,Tam,428,6,3
Tam_d06_428_b_3,2022-04-09 17:41,Tam,428,6,3
Tam_d07_428_a_4,2022-04-10 16:49,Tam,428,7,4
Tam_d07_428_b_4,2022-04-10 16:49,Tam,428,7,4
Tam_d08_428_a_4,2022-04-11 17:39,Tam,428,8,4
Tam_d08_428_b_4,2022-04-11 17:39,Tam,428,8,4
Tam_d09_428_a_4,2022-04-12 17:12,Tam,428,9,4
Tam_d09_428_b_4,2022-04-12 17:12,Tam,428,9,4
Tam_d10_428_a_5,2022-04-13 15:29,Tam,428,10,5
Tam_d10_428_b_5,2022-04-13 15:30,Tam,428,10,5
Tam_d11_428_a_5,2022-04-14 17:53,Tam,428,11,5
Tam_d11_428_b_5,2022-04-14 17:53,Tam,428,11,5
T10_d01_429_a_1,2022-04-03 18:45,T10,429,1,1
T10_d01_429_b_1,2022-04-03 18:45,T10,429,1,1
T10_d02_429_a_1,2022-04-05 10:57,T10,429,2,1
T10_d02_429_b_1,2022-04-05 10:57,T10,429,2,1
T10_d03_429_a_1,2022-04-06 10:32,T10,429,3,1
T10_d03_429_b_1,2022-04-06 10:32,T10,429,3,1
T10_d04_429_a_1,2022-04-07 10:28,T10,429,4,1
T10_d04_429_b_1,2022-04-07 10:28,T10,429,4,1
T10_d05_429_a_1,2022-04-08 11:05,T10,429,5,1
T10_d05_429_b_1,2022-04-08 11:05,T10,429,5,1
T10_d06_429_a_1,2022-04-09 11:10,T10,429,6,1
T10_d06_429_b_1,2022-04-09 11:10,T10,429,6,1
T10_d07_429_a_1,2022-04-10 11:15,T10,429,7,1
T10_d07_429_b_1,2022-04-10 11:15,T10,429,7,1
T10_d08_429_a_2,2022-04-11 10:44,T10,429,8,2
T10_d08_429_b_2,2022-04-11 10:44,T10,429,8,2
T10_d09_429_a_2,2022-04-12 11:02,T10,429,9,2
T10_d09_429_b_2,2022-04-12 11:02,T10,429,9,2
T10_d10_429_a_3,2022-04-13 10:57,T10,429,10,3
T10_d10_429_b_3,2022-04-13 10:57,T10,429,10,3
T10_d11_429_a_3,2022-04-14 11:08,T10,429,11,3
T10_d11_429_b_3,2022-04-14 11:08,T10,429,11,3
T10_d12_429_a_3,2022-04-15 17:31,T10,429,12,3
T10_d12_429_b_3,2022-04-15 17:31,T10,429,12,3
T10_d13_429_a_3,2022-04-16 13:22,T10,429,13,3
T10_d13_429_b_3,2022-04-16 13:22,T10,429,13,3
T10_d14_429_a_3,2022-04-17 14:55,T10,429,14,3
T10_d14_429_b_3,2022-04-17 14:55,T10,429,14,3
T10_d15_429_a_3,2022-04-18 15:01,T10,429,15,3
T10_d15_429_b_3,2022-04-18 15:01,T10,429,15,3
T10_d16_429_a_3,2022-04-19 12:49,T10,429,16,3
T10_d16_429_b_3,2022-04-19 12:49,T10,429,16,3
T10_d17_429_a_4,2022-04-20 11:53,T10,429,17,4
T10_d17_429_b_4,2022-04-20 11:53,T10,429,17,4
T10_d18_429_a_4,2022-04-21 13:11,T10,429,18,4
T10_d18_429_b_4,2022-04-21 13:11,T10,429,18,4
T10_d19_429_a_4,2022-04-22 12:31,T10,429,19,4
T10_d19_429_b_4,2022-04-22 12:31,T10,429,19,4
T10_d20_429_a_4,2022-04-23 13:03,T10,429,20,4
T10_d20_429_b_4,2022-04-23 13:04,T10,429,20,4
T10_d21_429_a_4,2022-04-24 14:02,T10,429,21,4
T10_d21_429_b_4,2022-04-24 14:02,T10,429,21,4
T10_d22_429_a_4,2022-04-25 15:07,T10,429,22,4
T10_d22_429_b_4,2022-04-25 15:07,T10,429,22,4
T10_d23_429_a_5,2022-04-26 11:33,T10,429,23,5
T10_d23_429_b_5,2022-04-26 11:33,T10,429,23,5
T10_d24_429_a_5,2022-04-27 14:45,T10,429,24,5
T10_d24_429_b_5,2022-04-27 14:45,T10,429,24,5
T10_d25_429_a_5,2022-04-28 18:31,T10,429,25,5
T10_d25_429_b_5,2022-04-28 18:31,T10,429,25,5
T10_d26_429_a_5,2022-04-29 13:56,T10,429,26,5
T10_d26_429_b_5,2022-04-29 13:56,T10,429,26,5
T10_d01_430_a_1,2022-04-04 10:53,T10,430,1,1
T10_d01_430_b_1,2022-04-04 10:53,T10,430,1,1
T10_d02_430_a_1,2022-04-05 11:29,T10,430,2,1
T10_d02_430_b_1,2022-04-05 11:29,T10,430,2,1
T10_d03_430_a_1,2022-04-06 12:02,T10,430,3,1
T10_d03_430_b_1,2022-04-06 12:02,T10,430,3,1
T10_d04_430_a_1,2022-04-07 11:34,T10,430,4,1
T10_d04_430_b_1,2022-04-07 11:35,T10,430,4,1
T10_d05_430_a_2,2022-04-08 12:21,T10,430,5,2
T10_d05_430_b_2,2022-04-08 12:21,T10,430,5,2
T10_d06_430_a_2,2022-04-09 12:36,T10,430,6,2
T10_d06_430_b_2,2022-04-09 12:37,T10,430,6,2
T10_d07_430_a_2,2022-04-10 12:55,T10,430,7,2
T10_d07_430_b_2,2022-04-10 12:55,T10,430,7,2
T10_d08_430_a_2,2022-04-11 11:58,T10,430,8,2
T10_d08_430_b_2,2022-04-11 11:58,T10,430,8,2
T10_d09_430_a_2,2022-04-12 12:27,T10,430,9,2
T10_d09_430_b_2,2022-04-12 12:27,T10,430,9,2
T10_d10_430_a_3,2022-04-13 11:59,T10,430,10,3
T10_d10_430_b_3,2022-04-13 11:59,T10,430,10,3
T10_d11_430_a_3,2022-04-14 12:43,T10,430,11,3
T10_d11_430_b_3,2022-04-14 12:43,T10,430,11,3
T10_d12_430_a_3,2022-04-15 16:50,T10,430,12,3
T10_d12_430_b_3,2022-04-15 16:50,T10,430,12,3
T10_d13_430_a_3,2022-04-16 14:28,T10,430,13,3
T10_d13_430_b_3,2022-04-16 14:28,T10,430,13,3
T10_d14_430_a_3,2022-04-17 15:47,T10,430,14,3
T10_d14_430_b_3,2022-04-17 15:47,T10,430,14,3
T10_d15_430_a_3,2022-04-18 16:34,T10,430,15,3
T10_d15_430_b_3,2022-04-18 16:34,T10,430,15,3
T10_d16_430_a_4,2022-04-19 13:12,T10,430,16,4
T10_d16_430_b_4,2022-04-19 13:12,T10,430,16,4
T10_d17_430_a_5,2022-04-20 12:50,T10,430,17,5
T10_d17_430_b_5,2022-04-20 12:50,T10,430,17,5
T10_d18_430_a_5,2022-04-21 14:09,T10,430,18,5
T10_d18_430_b_5,2022-04-21 14:09,T10,430,18,5
T10_d19_430_a_5,2022-04-22 13:23,T10,430,19,5
T10_d19_430_b_5,2022-04-22 13:23,T10,430,19,5
T10_d20_430_a_5,2022-04-23 13:51,T10,430,20,5
T10_d20_430_b_5,2022-04-23 13:52,T10,430,20,5
T10_d21_430_a_5,2022-04-24 15:06,T10,430,21,5
T10_d21_430_b_5,2022-04-24 15:06,T10,430,21,5
T10_d22_430_a_5,2022-04-25 15:57,T10,430,22,5
T10_d22_430_b_5,2022-04-25 15:57,T10,430,22,5
T10_d23_430_a_5,2022-04-26 12:54,T10,430,23,5
T10_d23_430_b_5,2022-04-26 12:54,T10,430,23,5
T10_d24_430_a_5,2022-04-27 16:37,T10,430,24,5
T10_d24_430_b_5,2022-04-27 16:37,T10,430,24,5
T10_d25_430_a_5,2022-04-28 19:38,T10,430,25,5
T10_d25_430_b_5,2022-04-28 19:38,T10,430,25,5
T10_d26_430_a_5,2022-04-29 15:06,T10,430,26,5
T10_d26_430_b_5,2022-04-29 15:07,T10,430,26,5
T20_d01_431_a_1,2022-04-03 19:14,T20,431,1,1
T20_d01_431_b_1,2022-04-03 19:14,T20,431,1,1
T20_d02_431_a_2,2022-04-05 15:32,T20,431,2,2
T20_d02_431_b_2,2022-04-05 15:32,T20,431,2,2
T20_d03_431_a_2,2022-04-06 14:58,T20,431,3,2
T20_d03_431_b_2,2022-04-06 14:58,T20,431,3,2
T20_d04_431_a_3,2022-04-07 13:48,T20,431,4,3
T20_d04_431_b_3,2022-04-07 13:48,T20,431,4,3
T20_d05_431_a_4,2022-04-08 14:38,T20,431,5,4
T20_d05_431_b_4,2022-04-08 14:38,T20,431,5,4
T20_d06_431_a_4,2022-04-09 14:52,T20,431,6,4
T20_d06_431_b_4,2022-04-09 14:52,T20,431,6,4
T20_d07_431_a_4,2022-04-10 15:05,T20,431,7,4
T20_d07_431_b_4,2022-04-10 15:06,T20,431,7,4
T20_d08_431_a_5,2022-04-11 13:02,T20,431,8,5
T20_d08_431_b_5,2022-04-11 13:02,T20,431,8,5
T20_d09_431_a_5,2022-04-12 14:34,T20,431,9,5
T20_d09_431_b_5,2022-04-12 14:34,T20,431,9,5
T20_d10_431_a_5,2022-04-13 12:49,T20,431,10,5
T20_d10_431_b_5,2022-04-13 12:49,T20,431,10,5
T20_d11_431_a_5,2022-04-14 15:05,T20,431,11,5
T20_d11_431_b_5,2022-04-14 15:05,T20,431,11,5
T20_d01_432_a_1,2022-04-04 19:49,T20,432,1,1
T20_d01_432_b_1,2022-04-04 19:50,T20,432,1,1
T20_d02_432_a_1,2022-04-05 15:12,T20,432,2,1
T20_d02_432_b_1,2022-04-05 15:12,T20,432,2,1
T20_d03_432_a_2,2022-04-06 14:25,T20,432,3,2
T20_d03_432_b_2,2022-04-06 14:25,T20,432,3,2
T20_d04_432_a_2,2022-04-07 14:25,T20,432,4,2
T20_d04_432_b_2,2022-04-07 14:25,T20,432,4,2
T20_d05_432_a_3,2022-04-08 15:23,T20,432,5,3
T20_d05_432_b_3,2022-04-08 15:23,T20,432,5,3
T20_d06_432_a_4,2022-04-09 15:27,T20,432,6,4
T20_d06_432_b_4,2022-04-09 15:27,T20,432,6,4
T20_d07_432_a_4,2022-04-10 15:44,T20,432,7,4
T20_d07_432_b_4,2022-04-10 15:44,T20,432,7,4
T20_d08_432_a_4,2022-04-11 15:03,T20,432,8,4
T20_d08_432_b_4,2022-04-11 15:03,T20,432,8,4
T20_d09_432_a_4,2022-04-12 15:57,T20,432,9,4
T20_d09_432_b_4,2022-04-12 15:57,T20,432,9,4
T20_d10_432_a_5,2022-04-13 13:14,T20,432,10,5
T20_d10_432_b_5,2022-04-13 13:14,T20,432,10,5
T20_d11_432_a_5,2022-04-14 15:47,T20,432,11,5
T20_d11_432_b_5,2022-04-14 15:47,T20,432,11,5
Tam_d01_434_a_1,2022-04-04 18:46,Tam,434,1,1
Tam_d01_434_b_1,2022-04-04 18:46,Tam,434,1,1
Tam_d02_434_a_1,2022-04-05 16:57,Tam,434,2,1
Tam_d02_434_b_1,2022-04-05 16:57,Tam,434,2,1
Tam_d03_434_a_2,2022-04-06 19:13,Tam,434,3,2
Tam_d03_434_b_2,2022-04-06 19:13,Tam,434,3,2
Tam_d04_434_a_2,2022-04-07 17:46,Tam,434,4,2
Tam_d04_434_b_2,2022-04-07 17:46,Tam,434,4,2
Tam_d05_434_a_2,2022-04-08 18:58,Tam,434,5,2
Tam_d05_434_b_2,2022-04-08 18:58,Tam,434,5,2
Tam_d06_434_a_3,2022-04-09 18:06,Tam,434,6,3
Tam_d06_434_b_3,2022-04-09 18:06,Tam,434,6,3
Tam_d07_434_a_3,2022-04-10 17:10,Tam,434,7,3
Tam_d07_434_b_3,2022-04-10 17:10,Tam,434,7,3
Tam_d08_434_a_4,2022-04-11 18:10,Tam,434,8,4
Tam_d08_434_b_4,2022-04-11 18:10,Tam,434,8,4
Tam_d09_434_a_5,2022-04-12 17:47,Tam,434,9,5
Tam_d09_434_b_5,2022-04-12 17:47,Tam,434,9,5
